created_at,full_text
2021-06-30 01:20:07+00:00,"Eric Adams’s lead in the New York City Democratic mayoral primary shrunk after an initial count of ranked-choice ballots, with Kathryn Garcia in second. Nearly 125,000 absentee ballots still need to be counted. https://t.co/mnT5CPY0mg"
2021-06-30 00:50:06+00:00,"The House voted to remove statues honoring Confederate and other white supremacist leaders from public display at the Capitol, renewing an effort to rid the seat of American democracy of symbols of rebellion and racism. https://t.co/TXm0uGU5lU"
2021-06-30 21:57:18+00:00,Eric Adams narrows his lead after a corrected vote count in the Democratic primary for New York City’s mayor Wednesday https://t.co/e7fkqV39qu
2021-06-30 20:45:09+00:00,Kim Jong Un’s warning that North Korea faced a “great crisis” over a quarantine breach is raising more questions about what’s going wrong inside his secretive regime https://t.co/CqmcOc7bJd
2021-06-30 19:32:05+00:00,Family says former Defense Secretary Donald Rumsfeld has died at 88 https://t.co/Nuh6kt1G4K (via AP) https://t.co/WhQhUHG9Wx
2021-06-30 17:42:41+00:00,Eric Adams says his campaign filed a petition for court oversight of the New York City mayoral election count after the board of elections removed posted results after a counting error https://t.co/qpBM53mzjN
2021-06-30 17:10:09+00:00,"House Democrats plan to seek changes to the Senate’s bipartisan infrastructure framework through informal negotiations in the coming weeks, Pelosi and a key chairman say https://t.co/DaKjL3KddP"
2021-06-30 16:40:04+00:00,The U.S. will no longer require Americans applying for passports to undergo a medical certification if their self-selected gender doesn’t match other documents https://t.co/baNkBuGV3c
2021-06-30 15:10:08+00:00,"New York lawmakers considering whether to impeach Governor Andrew Cuomo have collected more than 100,000 pages of documents in their probe https://t.co/dekA3yYwd6"
2021-06-30 14:59:21+00:00,The Biden administration is preparing a plan to bolster antitrust enforcement and encourage competition https://t.co/DySdHSJS53
2021-06-30 14:22:37+00:00,A Belfast judge tossed a lawsuit challenging the Northern Ireland Brexit protocol in a boost for U.K. and European Union negotiators https://t.co/a4DulxcwBA
2021-06-30 08:40:59+00:00,Ethiopia rebels are demanding the withdrawal of Eritrean troops before agreeing to a cease-fire https://t.co/GwWPxJ3H3M
2021-06-30 08:06:24+00:00,"The private equity industry, not known for its public appeal among everyday Americans, is deploying politically directed ads. It's what could be a last stand to protect a valuable tax break that Democrats have targeted to scrap this year. https://t.co/Rz5XybYT0l"
2021-06-30 07:43:15+00:00,India’s Supreme Court rules that PM Modi’s government is bound by law to compensate the families of those who died in one of the world’s worst Covid outbreaks. The National Disaster Management Authority now has 6 weeks to frame guidelines for payouts. https://t.co/qKyCDPQBgV
2021-06-30 05:26:44+00:00,"Vocal Trump supporter Janez Jansa, the prime minister of Slovenia, is taking over the EU presidency as the bloc confronts a tilt toward authoritarianism in its eastern wing https://t.co/BqSyG6KHAi"
2021-06-30 03:01:07+00:00,"Head of a California town made $933,000 in 2020, dwarfing LA mayor https://t.co/CBxc2ZPeio"
2021-06-30 22:34:13+00:00,Bill Cosby to Be Released From Prison After Court Overturns Conviction https://t.co/oGJeUOzBmJ
2021-06-30 12:15:26+00:00,RT @IGNStore: New pre-orders for Square Enix figures just opened! Check out the new Nier Automata Flight Unit or World Ends With You figure…
2021-06-30 20:19:18+00:00,Bill Cosby has been released from prison following the Pennsylvania Supreme Court overturning his 2018 sexual assault conviction. https://t.co/gHdUxul8LT https://t.co/LGj2nQE85T
