created_at,full_text
2021-06-30 17:11:39+00:00,"RT @ehCanadaTravel: ""These guys were fun and knowledgeable. I enjoyed being part of their show. Take a listen. Let me know what you think.…"
2021-06-30 08:11:59+00:00,"RT @JayBang80072578: $appz .0005 software

Monster Arts Inc is a software developer for mobile devices, smart TV, and set top boxes running…"
2021-06-30 20:11:55+00:00,"RT @BloombergTV: The countdown is on! Just 4️⃣ days to go before @TheBostonPops July 4th Spectacular LIVE on BTV. 

Tune in at 8pm ET  🎆 ht…"
2021-06-30 17:26:22+00:00,"RT @BloombergLive: ICYMI: Prime Minister of the United Kingdom @BorisJohnson delivers an address at the #QatarEconomicForum. ""If anything g…"
2021-06-30 15:29:10+00:00,RT @dinabass: ICYMI Scoop from yday evening: https://t.co/1E7iiy2AwK
2021-06-30 23:20:24+00:00,Who invented the Mao suit? Not Mao. @1843mag looks at the evolution of fashion in the Chinese Communist Party https://t.co/B96FZV3wpT
2021-06-30 18:01:06+00:00,"""Red tourism"", spearheaded by retirees wearing caps and dressed up in old-style Red Army uniforms, is on the rise https://t.co/rwPplOPnLX"
2021-06-30 08:01:06+00:00,Who invented the Mao suit? Not Mao. @1843mag looks at the evolution of fashion in the Chinese Communist Party https://t.co/e2F7dDGuVi
2021-06-30 06:01:04+00:00,"During the downtime of 2020 people listened to more of everything, from music to podcasts and audiobooks. But music’s share of overall listening time went down https://t.co/vuys7LIiC0"
2021-06-30 04:37:55+00:00,"Anne Sebba rightly sees Ethel Rosenberg's execution as a great miscarriage of justice. But in exculpating her almost entirely, she goes too far
https://t.co/tzLmAush0Z"
2021-06-30 17:27:11+00:00,"RT @BloombergLive: ICYMI: Prime Minister of the United Kingdom @BorisJohnson delivers an address at the #QatarEconomicForum. ""If anything g…"
2021-06-30 23:47:27+00:00,Eric Adams holds slim lead in NYC mayoral contest after revised count https://t.co/mmTpCFIRdT
2021-06-30 22:00:00+00:00,Glitter eyeshadow is the fun and flirty trend you’ll want to try: https://t.co/WMW2cmnzgV https://t.co/34g7NVPJb0
2021-06-30 15:00:09+00:00,Don't freak out just yet. https://t.co/aL5bZdQBsA
2021-06-30 17:42:59+00:00,"RT @LFeldmanBarrett: Emotions are not hard-wired, out-of-control reactions. You can, in fact, modify what you feel in very direct ways. @NP…"
2021-06-30 07:02:44+00:00,Telford runner's hill rocks to 'cheer people up' https://t.co/RyWdwdm6VR
