created_at,full_text,polarity,screen_name
2021-06-30 23:50:05+00:00,"In what was effectively a news conference during his visit on Wednesday, Gov Greg Abbott of Texas and other officials described the border situation to Donald Trump as though they were briefing a sitting president. https://t.co/jCjFtQBA0w",0.2375,nytimes
2021-06-30 23:08:08+00:00,Happening now: Please join our reporters for a live audio conversation and audience Q&amp;A about the Britney Spears conservatorship case on @TwitterSpaces. Click below to participate. https://t.co/galAKbZHnC,0.13636363636363635,nytimes
2021-06-30 22:32:22+00:00,RT @cliffordlevy: UNC’s board of trustees voted on Wednesday to grant tenure to the Pulitzer Prize-winning journalist Nikole Hannah-Jones o…,0.5,nytimes
2021-06-30 22:05:30+00:00,"New York City’s elections board released a new preliminary tally of ranked-choice votes after botching, and then retracting, Tuesday's count. They suggest a tightening race between Eric Adams, the primary night leader, and Maya Wiley and Kathryn Garcia. https://t.co/5PcYwla73l",0.22424242424242424,nytimes
2021-06-30 22:00:16+00:00,"In Opinion

Rich Americans enjoy almost 50% more greenery in their areas than low-income ones. These images show the depth of the contrast. https://t.co/5zICudbI18",0.31875,nytimes
2021-06-30 21:45:06+00:00,"Perfect for a picnic: This chickpea salad is a lighter, easier version of a classic American potato salad. https://t.co/hZiDSCsmGX",0.3888888888888889,nytimes
2021-06-30 21:40:07+00:00,"The NCAA agreed on Wednesday to allow college athletes to capitalize on their fame for the first time, which could direct millions of dollars to them each year. https://t.co/Fmi64rbuXe",0.175,nytimes
2021-06-30 20:56:55+00:00,The Pennsylvania Supreme Court wrote that the agreement meant that Bill Cosby should not have been charged in the case for which he was convicted and sentenced in 2018. The court also barred a retrial. Read the full 79-page opinion. https://t.co/JtmUAurbPh,0.35,nytimes
2021-06-30 20:50:06+00:00,"Kyle Massey, 29, who starred in the Disney Channel show “That’s So Raven,” has been charged with a felony in Washington State after prosecutors say he sent pornographic Snapchat messages to a 13-year-old girl in 2018 and 2019. https://t.co/QZfWR0Iv4j",0.1,nytimes
2021-06-30 20:30:15+00:00,"In Opinion

“I don’t want to see us return to normal. I want to see us return to better.” As the U.S. emerges from the pandemic, which offered relief from challenges and inequities for some, people across the country are harboring a deep anxiety. https://t.co/y31xVazzNh",0.21666666666666667,nytimes
2021-06-30 20:26:53+00:00,"The 2005 agreement that largely led to Bill Cosby being released from prison on Wednesday was struck with Bruce Castor Jr., a former Pennsylvania prosecutor best known for defending Donald Trump during his second impeachment trial. https://t.co/t5UQX141di",0.30357142857142855,nytimes
2021-06-30 20:00:08+00:00,Rescue teams have removed more than three million pounds of debris in their search for survivors after the collapse of a condo tower in South Florida. The death toll rose to 16 on Wednesday. https://t.co/E6tskzAQwL https://t.co/Xglc0LyDAf,0.55,nytimes
2021-06-30 19:57:56+00:00,"Breaking News: Over Republican opposition, the House voted mostly along party lines to create a select committee to investigate the deadly Jan. 6 Capitol riot. https://t.co/4f10P3jnqG",0.15,nytimes
2021-06-30 19:20:08+00:00,"Bisexual people face discrimination from both gay people and straight people, a study found. It can directly impact their mental health, contributing to depression, stress and anxiety. https://t.co/TjiU3Sjgmx",0.15416666666666667,nytimes
2021-06-30 19:14:30+00:00,"“After the assault, I wasn’t sure what had actually happened but the pain spoke volumes. The shame was overwhelming,” Constand said in her victim impact statement submitted to the court for Cosby’s sentencing. Read her statement from 2018.   https://t.co/7m8oZV3oJa",0.23125,nytimes
2021-06-30 19:14:29+00:00,"Cosby had been convicted of drugging and sexually assaulting Andrea Constand in 2004. At the time, she was a Temple University employee he mentored. More than 50 other women came forward to say he had sexually assaulted them in similar ways. https://t.co/AomEeD2pye",0.275,nytimes
2021-06-30 19:14:29+00:00,"Bill Cosby had his conviction for sexual assault overturned by a Pennsylvania appeals court on Wednesday, a decision that set free a man whose case had represented the first high-profile sexual assault trial to unfold in the aftermath of #MeToo. https://t.co/5GFbfVlzqz",0.362,nytimes
2021-06-30 19:00:06+00:00,"As extreme summer heat blanks much of North America, here are some tips from experts on how to stay cool. https://t.co/sTxxDidjM6",0.14166666666666666,nytimes
2021-06-30 18:35:25+00:00,"Eric Adams filed a lawsuit on Wednesday to reserve his right to challenge results in the Democratic primary for New York City mayor. The suit comes a day after he criticized the city Board of Elections for accidentally counting 135,000 test ballots. https://t.co/b2t8ky2wZN",0.274025974025974,nytimes
2021-06-30 18:20:57+00:00,The father of Britney Spears called Wednesday for an investigation of the singer’s claims of abuse. Join our reporters for a live discussion of the case today at 7 p.m. ET. https://t.co/galAKbZHnC,0.13636363636363635,nytimes
2021-06-30 18:06:05+00:00,New York City's Elections Board has a long history of blunders https://t.co/2d3W8hLuGO,0.043181818181818175,nytimes
2021-06-30 17:55:40+00:00,"Correction: An earlier tweet and version of this article incorrectly described the status of the budget agreement. New York officials agreed on a budget deal, but they have not yet voted to pass it. We deleted the incorrect tweet.",0.06818181818181818,nytimes
2021-06-30 17:55:04+00:00,"Helped along by federal pandemic aid, New York City officials agreed to the city's largest budget ever, a $98.7 billion spending plan to aid in the city’s recovery. https://t.co/wTMGV6Ln9j",0.13636363636363635,nytimes
2021-06-30 17:50:07+00:00,Americans will be allowed to declare their self-identified gender on their U.S. passports without providing medical documentation under a new State Department rule that officials said would be announced on Wednesday. https://t.co/Al4G66Ioga,0.06818181818181818,nytimes
2021-06-30 17:36:47+00:00,"Bill Cosby's case was one of the first high-profile sexual assault trials to unfold in the aftermath of #MeToo, and many considered his conviction a sign that going forward, women's experiences could be afforded greater weight and credibility by jurors. https://t.co/UyDpqZEeWm https://t.co/BnXloYMpES",0.382,nytimes
2021-06-30 17:30:07+00:00,"RT @MichaelPaulson: Yale School of Drama, one of the nation's most prestigious theater graduate programs, will go tuition free after receiv…",0.45,nytimes
2021-06-30 17:03:46+00:00,Breaking News: Bill Cosby will be freed from prison and his sexual assault conviction overturned after the Pennsylvania Supreme Court ruled that he had been denied a fair trial in 2018. He's served three years of a three-to-10 year prison sentence. https://t.co/ScSWZVXFnr,0.6,nytimes
2021-06-30 16:53:39+00:00,"Now, confidence in New York City’s election process is at stake. That preliminary tally is now expected Wednesday afternoon, though official results that include counts of absentee ballots will not be released until later in July. https://t.co/1WfzjbQo0Q",0.012121212121212116,nytimes
2021-06-30 16:50:35+00:00,"The New York City Board of Elections is staffed almost entirely by relatives and friends of political leaders, even the computer programmers. More than a dozen current and former employees said in 2020 that ineptitude is common and accountability is rare. https://t.co/iRBRwNvGAG",0.07954545454545454,nytimes
2021-06-30 16:50:05+00:00,"The New York City mayor’s race plunged into chaos on Tuesday night when the city Board of Elections released a new tally of votes in the Democratic mayoral primary and then removed the tabulations, saying it had erroneously counted 135,000 test ballots. https://t.co/hnIDnz0CYf",0.04318181818181818,nytimes
2021-06-30 16:40:08+00:00,"Thousands of dollars have poured in to Surfside to support not only the families of those who are missing in the building collapse, but the survivors who are now grappling with the loss of their homes and most, if not all, of their possessions. https://t.co/M63jAHekrI",0.09999999999999999,nytimes
2021-06-30 16:16:18+00:00,"We charted how instigators set off a wave of violence that engulfed the building, and how failures by police leaders put rank-and-file officers in danger, allowing a frenzy to take hold.

For more, watch the full investigation here: https://t.co/hD7pVk90u9",0.016666666666666646,nytimes
2021-06-30 16:16:17+00:00,"We found that the mob was mostly composed of unorganized rioters acting individually. But several times, a move by an organized actor — for example, a Proud Boy identifying a weakness in the police line near the building’s scaffolding — set off a mob surge. https://t.co/gkvMDbmnjX",0.23333333333333336,nytimes
2021-06-30 16:16:07+00:00,"A common thread throughout our investigation was how rioters echoed Donald Trump’s rhetoric throughout the day. His tweets made Mike Pence a target of the mob, and his call to march on the Capitol was viewed by many as an act of sending reinforcements. https://t.co/zoI8XSc1Qe",0.1,nytimes
